TrainStationCoach_Index,Train_Index,StationCode,StationName,StationTime,TrainCoach_Index,Ons,Offs,StationComment
13_0652_13150_01,13_0652,13150,Dee Road,05:03 PM,13_0652_01,1,0,
13_0652_13150_02,13_0652,13150,Dee Road,05:03 PM,13_0652_02,0,0,
13_0652_13150_03,13_0652,13150,Dee Road,05:03 PM,13_0652_03,0,1,
13_0652_13150_04,13_0652,13150,Dee Road,05:03 PM,13_0652_04,2,0,
13_0652_13150_05,13_0652,13150,Dee Road,05:03 PM,13_0652_05,0,0,
13_0654_13150_01,13_0654,13150,Dee Road,05:48 PM,13_0654_01,0,0,
13_0654_13150_02,13_0654,13150,Dee Road,05:48 PM,13_0654_02,0,0,
13_0654_13150_03,13_0654,13150,Dee Road,05:48 PM,13_0654_03,2,1,
13_0654_13150_04,13_0654,13150,Dee Road,05:48 PM,13_0654_04,0,0,
13_0654_13150_05,13_0654,13150,Dee Road,05:48 PM,13_0654_05,0,0,
13_0655_13150_01,13_0655,13150,Dee Road,07:01 PM,13_0655_01,2,9,
13_0655_13150_02,13_0655,13150,Dee Road,07:01 PM,13_0655_02,1,4,
13_0655_13150_03,13_0655,13150,Dee Road,07:01 PM,13_0655_03,0,0,
13_0655_13150_04,13_0655,13150,Dee Road,07:01 PM,13_0655_04,0,4,
13_0655_13150_05,13_0655,13150,Dee Road,07:01 PM,13_0655_05,0,4,
13_0655_13150_06,13_0655,13150,Dee Road,07:01 PM,13_0655_06,0,15,
13_0657_13150_01,13_0657,13150,Dee Road,08:00 PM,13_0657_01,0,9,
13_0657_13150_02,13_0657,13150,Dee Road,08:00 PM,13_0657_02,0,2,
13_0657_13150_03,13_0657,13150,Dee Road,08:00 PM,13_0657_03,1,0,
13_0657_13150_04,13_0657,13150,Dee Road,08:00 PM,13_0657_04,0,3,Doors did not open
13_0657_13150_05,13_0657,13150,Dee Road,08:00 PM,13_0657_05,0,4,Doors did not open
13_0658_13150_01,13_0658,13150,Dee Road,06:48 PM,13_0658_01,0,0,
13_0658_13150_02,13_0658,13150,Dee Road,06:48 PM,13_0658_02,1,1,
13_0658_13150_03,13_0658,13150,Dee Road,06:48 PM,13_0658_03,0,0,
13_0658_13150_04,13_0658,13150,Dee Road,06:48 PM,13_0658_04,0,1,
13_0659_13150_01,13_0659,13150,Dee Road,09:00 PM,13_0659_01,0,5,
13_0659_13150_02,13_0659,13150,Dee Road,09:00 PM,13_0659_02,0,0,
13_0659_13150_03,13_0659,13150,Dee Road,09:00 PM,13_0659_03,0,3,
13_0659_13150_04,13_0659,13150,Dee Road,09:00 PM,13_0659_04,0,2,
13_0659_13150_05,13_0659,13150,Dee Road,09:00 PM,13_0659_05,0,9,
13_0660_13150_01,13_0660,13150,Dee Road,08:48 PM,13_0660_01,0,0,
13_0660_13150_02,13_0660,13150,Dee Road,08:48 PM,13_0660_02,1,0,
13_0660_13150_03,13_0660,13150,Dee Road,08:48 PM,13_0660_03,0,0,
13_0661_13150_01,13_0661,13150,Dee Road,10:00 PM,13_0661_01,0,4,
13_0661_13150_02,13_0661,13150,Dee Road,10:00 PM,13_0661_02,0,1,
13_0661_13150_03,13_0661,13150,Dee Road,10:00 PM,13_0661_03,0,2,
13_0662_13150_01,13_0662,13150,Dee Road,09:48 PM,13_0662_01,0,0,
13_0662_13150_02,13_0662,13150,Dee Road,09:48 PM,13_0662_02,0,0,
13_0662_13150_03,13_0662,13150,Dee Road,09:48 PM,13_0662_03,1,0,
13_0663_13150_01,13_0663,13150,Dee Road,11:00 PM,13_0663_01,0,0,
13_0663_13150_02,13_0663,13150,Dee Road,11:00 PM,13_0663_02,0,1,
13_0663_13150_03,13_0663,13150,Dee Road,11:00 PM,13_0663_03,0,2,
13_0601_13171_01,13_0601,13171,Des Plaines,01:04 AM,13_0601_01,1,0,
13_0601_13171_02,13_0601,13171,Des Plaines,01:04 AM,13_0601_02,0,3,
13_0602_13171_01,13_0602,13171,Des Plaines,05:29 AM,13_0602_01,9,0,
13_0602_13171_02,13_0602,13171,Des Plaines,05:29 AM,13_0602_02,6,1,
13_0602_13171_03,13_0602,13171,Des Plaines,05:29 AM,13_0602_03,5,1,
13_0602_13171_04,13_0602,13171,Des Plaines,05:29 AM,13_0602_04,4,1,
13_0602_13171_05,13_0602,13171,Des Plaines,05:29 AM,13_0602_05,6,1,
13_0603_13171_01,13_0603,13171,Des Plaines,06:29 AM,13_0603_01,2,5,
13_0603_13171_02,13_0603,13171,Des Plaines,06:29 AM,13_0603_02,0,5,
13_0603_13171_03,13_0603,13171,Des Plaines,06:29 AM,13_0603_03,0,3,
13_0604_13171_01,13_0604,13171,Des Plaines,05:54 AM,13_0604_01,5,0,
13_0604_13171_02,13_0604,13171,Des Plaines,05:54 AM,13_0604_02,8,0,
13_0604_13171_03,13_0604,13171,Des Plaines,05:54 AM,13_0604_03,6,3,
13_0604_13171_04,13_0604,13171,Des Plaines,05:54 AM,13_0604_04,2,0,
13_0604_13171_05,13_0604,13171,Des Plaines,05:54 AM,13_0604_05,4,1,
13_0604_13171_06,13_0604,13171,Des Plaines,05:54 AM,13_0604_06,6,2,
13_0605_13171_01,13_0605,13171,Des Plaines,07:04 AM,13_0605_01,0,3,
13_0605_13171_02,13_0605,13171,Des Plaines,07:04 AM,13_0605_02,3,1,
13_0605_13171_03,13_0605,13171,Des Plaines,07:04 AM,13_0605_03,1,10,
13_0606_13171_01,13_0606,13171,Des Plaines,06:21 AM,13_0606_01,4,1,
13_0606_13171_02,13_0606,13171,Des Plaines,06:21 AM,13_0606_02,5,0,
13_0606_13171_03,13_0606,13171,Des Plaines,06:21 AM,13_0606_03,6,8,
13_0606_13171_04,13_0606,13171,Des Plaines,06:21 AM,13_0606_04,6,2,
13_0606_13171_05,13_0606,13171,Des Plaines,06:21 AM,13_0606_05,13,1,
13_0607_13171_01,13_0607,13171,Des Plaines,07:44 AM,13_0607_01,0,6,
13_0607_13171_02,13_0607,13171,Des Plaines,07:44 AM,13_0607_02,0,11,
13_0607_13171_03,13_0607,13171,Des Plaines,07:44 AM,13_0607_03,0,3,
13_0607_13171_04,13_0607,13171,Des Plaines,07:44 AM,13_0607_04,3,7,
13_0607_13171_05,13_0607,13171,Des Plaines,07:44 AM,13_0607_05,0,19,
13_0609_13171_01,13_0609,13171,Des Plaines,08:04 AM,13_0609_01,1,26,
13_0609_13171_02,13_0609,13171,Des Plaines,08:04 AM,13_0609_02,1,4,
13_0609_13171_03,13_0609,13171,Des Plaines,08:04 AM,13_0609_03,6,11,
13_0610_13171_01,13_0610,13171,Des Plaines,06:54 AM,13_0610_01,13,2,
13_0610_13171_02,13_0610,13171,Des Plaines,06:54 AM,13_0610_02,8,3,
13_0610_13171_03,13_0610,13171,Des Plaines,06:54 AM,13_0610_03,13,1,
13_0610_13171_04,13_0610,13171,Des Plaines,06:54 AM,13_0610_04,9,1,
13_0610_13171_05,13_0610,13171,Des Plaines,06:54 AM,13_0610_05,6,1,
13_0610_13171_06,13_0610,13171,Des Plaines,06:54 AM,13_0610_06,11,2,
13_0610_13171_07,13_0610,13171,Des Plaines,06:54 AM,13_0610_07,14,8,
13_0610_13171_08,13_0610,13171,Des Plaines,06:54 AM,13_0610_08,15,3,
13_0610_13171_09,13_0610,13171,Des Plaines,06:54 AM,13_0610_09,13,3,
13_0610_13171_10,13_0610,13171,Des Plaines,06:54 AM,13_0610_10,18,3,
13_0611_13171_01,13_0611,13171,Des Plaines,09:34 AM,13_0611_01,0,3,
13_0611_13171_02,13_0611,13171,Des Plaines,09:34 AM,13_0611_02,2,3,
13_0611_13171_03,13_0611,13171,Des Plaines,09:34 AM,13_0611_03,0,1,
13_0611_13171_04,13_0611,13171,Des Plaines,09:34 AM,13_0611_04,0,2,
13_0612_13171_01,13_0612,13171,Des Plaines,06:56 AM,13_0612_01,8,1,
13_0612_13171_02,13_0612,13171,Des Plaines,06:56 AM,13_0612_02,5,0,
13_0612_13171_03,13_0612,13171,Des Plaines,06:56 AM,13_0612_03,6,0,
13_0612_13171_04,13_0612,13171,Des Plaines,06:56 AM,13_0612_04,5,2,
13_0612_13171_05,13_0612,13171,Des Plaines,06:56 AM,13_0612_05,6,0,
13_0613_13171_01,13_0613,13171,Des Plaines,11:04 AM,13_0613_01,1,2,
13_0613_13171_02,13_0613,13171,Des Plaines,11:04 AM,13_0613_02,2,2,
13_0613_13171_03,13_0613,13171,Des Plaines,11:04 AM,13_0613_03,1,4,
13_0614_13171_01,13_0614,13171,Des Plaines,07:11 AM,13_0614_01,15,0,
13_0614_13171_02,13_0614,13171,Des Plaines,07:11 AM,13_0614_02,8,0,
13_0614_13171_03,13_0614,13171,Des Plaines,07:11 AM,13_0614_03,12,0,
13_0614_13171_04,13_0614,13171,Des Plaines,07:11 AM,13_0614_04,11,0,
13_0614_13171_05,13_0614,13171,Des Plaines,07:11 AM,13_0614_05,7,0,
13_0614_13171_06,13_0614,13171,Des Plaines,07:11 AM,13_0614_06,12,0,
13_0614_13171_07,13_0614,13171,Des Plaines,07:11 AM,13_0614_07,17,0,
13_0614_13171_08,13_0614,13171,Des Plaines,07:11 AM,13_0614_08,15,0,
13_0614_13171_09,13_0614,13171,Des Plaines,07:11 AM,13_0614_09,11,0,
13_0615_13171_01,13_0615,13171,Des Plaines,12:04 PM,13_0615_01,0,1,
13_0615_13171_02,13_0615,13171,Des Plaines,12:04 PM,13_0615_02,1,5,
13_0615_13171_03,13_0615,13171,Des Plaines,12:04 PM,13_0615_03,2,2,
13_0615_13171_04,13_0615,13171,Des Plaines,12:04 PM,13_0615_04,2,7,
13_0616_13171_01,13_0616,13171,Des Plaines,07:14 AM,13_0616_01,1,2,
13_0616_13171_02,13_0616,13171,Des Plaines,07:14 AM,13_0616_02,1,0,
13_0616_13171_03,13_0616,13171,Des Plaines,07:14 AM,13_0616_03,0,0,
13_0616_13171_04,13_0616,13171,Des Plaines,07:14 AM,13_0616_04,3,1,
13_0616_13171_05,13_0616,13171,Des Plaines,07:14 AM,13_0616_05,8,1,
13_0616_13171_06,13_0616,13171,Des Plaines,07:14 AM,13_0616_06,6,3,
13_0616_13171_07,13_0616,13171,Des Plaines,07:14 AM,13_0616_07,5,1,
13_0616_13171_08,13_0616,13171,Des Plaines,07:14 AM,13_0616_08,1,2,
13_0617_13171_01,13_0617,13171,Des Plaines,01:04 PM,13_0617_01,2,4,
13_0617_13171_02,13_0617,13171,Des Plaines,01:04 PM,13_0617_02,0,0,
13_0617_13171_03,13_0617,13171,Des Plaines,01:04 PM,13_0617_03,0,9,
13_0619_13171_01,13_0619,13171,Des Plaines,02:04 PM,13_0619_01,0,0,
13_0619_13171_02,13_0619,13171,Des Plaines,02:04 PM,13_0619_02,0,1,
13_0619_13171_03,13_0619,13171,Des Plaines,02:04 PM,13_0619_03,1,1,
13_0619_13171_04,13_0619,13171,Des Plaines,02:04 PM,13_0619_04,2,3,
13_0619_13171_05,13_0619,13171,Des Plaines,02:04 PM,13_0619_05,1,6,
13_0621_13171_01,13_0621,13171,Des Plaines,03:04 PM,13_0621_01,2,3,
13_0621_13171_02,13_0621,13171,Des Plaines,03:04 PM,13_0621_02,2,1,
13_0621_13171_03,13_0621,13171,Des Plaines,03:04 PM,13_0621_03,4,2,
13_0621_13171_04,13_0621,13171,Des Plaines,03:04 PM,13_0621_04,1,2,
13_0621_13171_05,13_0621,13171,Des Plaines,03:04 PM,13_0621_05,1,2,
13_0621_13171_06,13_0621,13171,Des Plaines,03:04 PM,13_0621_06,0,4,
13_0622_13171_01,13_0622,13171,Des Plaines,07:41 AM,13_0622_01,15,1,12/5 - HD
13_0622_13171_02,13_0622,13171,Des Plaines,07:41 AM,13_0622_02,10,2,12/5-CB
13_0622_13171_03,13_0622,13171,Des Plaines,07:41 AM,13_0622_03,17,2,12/5-DW
13_0622_13171_04,13_0622,13171,Des Plaines,07:41 AM,13_0622_04,21,2,12/5-AM
13_0622_13171_05,13_0622,13171,Des Plaines,07:41 AM,13_0622_05,13,1,12/5-TB
13_0622_13171_06,13_0622,13171,Des Plaines,07:41 AM,13_0622_06,29,0,12/5-AR
13_0622_13171_07,13_0622,13171,Des Plaines,07:41 AM,13_0622_07,23,10,12/5-EH
13_0623_13171_01,13_0623,13171,Des Plaines,04:04 PM,13_0623_01,0,13,
13_0623_13171_02,13_0623,13171,Des Plaines,04:04 PM,13_0623_02,0,19,
13_0623_13171_03,13_0623,13171,Des Plaines,04:04 PM,13_0623_03,0,12,
13_0624_13171_01,13_0624,13171,Des Plaines,07:45 AM,13_0624_01,3,1,
13_0624_13171_02,13_0624,13171,Des Plaines,07:45 AM,13_0624_02,5,1,
13_0624_13171_03,13_0624,13171,Des Plaines,07:45 AM,13_0624_03,5,1,
13_0624_13171_04,13_0624,13171,Des Plaines,07:45 AM,13_0624_04,2,0,
13_0624_13171_05,13_0624,13171,Des Plaines,07:45 AM,13_0624_05,2,0,
13_0624_13171_06,13_0624,13171,Des Plaines,07:45 AM,13_0624_06,4,0,
13_0624_13171_07,13_0624,13171,Des Plaines,07:45 AM,13_0624_07,0,3,
13_0625_13171_01,13_0625,13171,Des Plaines,04:09 PM,13_0625_01,3,18,
13_0625_13171_02,13_0625,13171,Des Plaines,04:09 PM,13_0625_02,4,5,
13_0625_13171_03,13_0625,13171,Des Plaines,04:09 PM,13_0625_03,3,5,
13_0625_13171_04,13_0625,13171,Des Plaines,04:09 PM,13_0625_04,6,7,
13_0625_13171_05,13_0625,13171,Des Plaines,04:09 PM,13_0625_05,3,9,
13_0625_13171_06,13_0625,13171,Des Plaines,04:09 PM,13_0625_06,6,9,
13_0625_13171_07,13_0625,13171,Des Plaines,04:09 PM,13_0625_07,5,6,
13_0625_13171_08,13_0625,13171,Des Plaines,04:09 PM,13_0625_08,4,13,
13_0625_13171_09,13_0625,13171,Des Plaines,04:09 PM,13_0625_09,9,19,
13_0626_13171_01,13_0626,13171,Des Plaines,07:57 AM,13_0626_01,8,0,
13_0626_13171_02,13_0626,13171,Des Plaines,07:57 AM,13_0626_02,11,0,
13_0626_13171_03,13_0626,13171,Des Plaines,07:57 AM,13_0626_03,15,0,
13_0626_13171_04,13_0626,13171,Des Plaines,07:57 AM,13_0626_04,10,0,
13_0626_13171_05,13_0626,13171,Des Plaines,07:57 AM,13_0626_05,11,0,
13_0626_13171_06,13_0626,13171,Des Plaines,07:57 AM,13_0626_06,10,0,
13_0627_13171_01,13_0627,13171,Des Plaines,04:45 PM,13_0627_01,5,7,
13_0627_13171_02,13_0627,13171,Des Plaines,04:45 PM,13_0627_02,5,1,
13_0627_13171_03,13_0627,13171,Des Plaines,04:45 PM,13_0627_03,5,3,
13_0627_13171_04,13_0627,13171,Des Plaines,04:45 PM,13_0627_04,7,8,
13_0627_13171_05,13_0627,13171,Des Plaines,04:45 PM,13_0627_05,6,1,
13_0627_13171_06,13_0627,13171,Des Plaines,04:45 PM,13_0627_06,2,5,
13_0629_13171_01,13_0629,13171,Des Plaines,05:08 PM,13_0629_01,1,27,
13_0629_13171_02,13_0629,13171,Des Plaines,05:08 PM,13_0629_02,0,11,
13_0629_13171_03,13_0629,13171,Des Plaines,05:08 PM,13_0629_03,0,9,
13_0629_13171_04,13_0629,13171,Des Plaines,05:08 PM,13_0629_04,0,21,
13_0629_13171_05,13_0629,13171,Des Plaines,05:08 PM,13_0629_05,0,18,
13_0629_13171_06,13_0629,13171,Des Plaines,05:08 PM,13_0629_06,2,15,
13_0629_13171_07,13_0629,13171,Des Plaines,05:08 PM,13_0629_07,5,12,
13_0629_13171_08,13_0629,13171,Des Plaines,05:08 PM,13_0629_08,0,20,
13_0629_13171_09,13_0629,13171,Des Plaines,05:08 PM,13_0629_09,1,23,
13_0630_13171_01,13_0630,13171,Des Plaines,08:12 AM,13_0630_01,19,1,
13_0630_13171_02,13_0630,13171,Des Plaines,08:12 AM,13_0630_02,19,2,
13_0630_13171_03,13_0630,13171,Des Plaines,08:12 AM,13_0630_03,1,3,
13_0630_13171_04,13_0630,13171,Des Plaines,08:12 AM,13_0630_04,26,3,
13_0630_13171_05,13_0630,13171,Des Plaines,08:12 AM,13_0630_05,33,5,
13_0633_13171_01,13_0633,13171,Des Plaines,05:30 PM,13_0633_01,0,5,
13_0633_13171_02,13_0633,13171,Des Plaines,05:30 PM,13_0633_02,0,6,
13_0633_13171_03,13_0633,13171,Des Plaines,05:30 PM,13_0633_03,0,0,
13_0633_13171_04,13_0633,13171,Des Plaines,05:30 PM,13_0633_04,1,2,
13_0633_13171_05,13_0633,13171,Des Plaines,05:30 PM,13_0633_05,5,2,
13_0633_13171_06,13_0633,13171,Des Plaines,05:30 PM,13_0633_06,0,11,
13_0634_13171_01,13_0634,13171,Des Plaines,08:14 AM,13_0634_01,5,0,
13_0634_13171_02,13_0634,13171,Des Plaines,08:14 AM,13_0634_02,7,0,
13_0634_13171_03,13_0634,13171,Des Plaines,08:14 AM,13_0634_03,7,0,
13_0634_13171_04,13_0634,13171,Des Plaines,08:14 AM,13_0634_04,8,0,
13_0636_13171_01,13_0636,13171,Des Plaines,08:44 AM,13_0636_01,6,2,
13_0636_13171_02,13_0636,13171,Des Plaines,08:44 AM,13_0636_02,5,1,
13_0636_13171_03,13_0636,13171,Des Plaines,08:44 AM,13_0636_03,8,1,
13_0636_13171_04,13_0636,13171,Des Plaines,08:44 AM,13_0636_04,10,4,
13_0636_13171_05,13_0636,13171,Des Plaines,08:44 AM,13_0636_05,12,1,
13_0636_13171_06,13_0636,13171,Des Plaines,08:44 AM,13_0636_06,4,2,
13_0637_13171_01,13_0637,13171,Des Plaines,05:35 PM,13_0637_01,2,30,
13_0637_13171_02,13_0637,13171,Des Plaines,05:35 PM,13_0637_02,0,27,
13_0637_13171_03,13_0637,13171,Des Plaines,05:35 PM,13_0637_03,1,19,
13_0637_13171_04,13_0637,13171,Des Plaines,05:35 PM,13_0637_04,4,13,
13_0637_13171_05,13_0637,13171,Des Plaines,05:35 PM,13_0637_05,2,25,
13_0637_13171_06,13_0637,13171,Des Plaines,05:35 PM,13_0637_06,7,29,
13_0638_13171_01,13_0638,13171,Des Plaines,09:44 AM,13_0638_01,4,0,
13_0638_13171_02,13_0638,13171,Des Plaines,09:44 AM,13_0638_02,3,0,
13_0638_13171_03,13_0638,13171,Des Plaines,09:44 AM,13_0638_03,5,2,
13_0638_13171_04,13_0638,13171,Des Plaines,09:44 AM,13_0638_04,4,0,
13_0638_13171_05,13_0638,13171,Des Plaines,09:44 AM,13_0638_05,6,1,
13_0638_13171_06,13_0638,13171,Des Plaines,09:44 AM,13_0638_06,3,1,
13_0639_13171_01,13_0639,13171,Des Plaines,05:52 PM,13_0639_01,0,5,
13_0639_13171_02,13_0639,13171,Des Plaines,05:52 PM,13_0639_02,2,1,
13_0639_13171_03,13_0639,13171,Des Plaines,05:52 PM,13_0639_03,1,6,
13_0639_13171_04,13_0639,13171,Des Plaines,05:52 PM,13_0639_04,1,12,
13_0639_13171_05,13_0639,13171,Des Plaines,05:52 PM,13_0639_05,0,10,
13_0640_13171_01,13_0640,13171,Des Plaines,10:44 AM,13_0640_01,0,0,
13_0640_13171_02,13_0640,13171,Des Plaines,10:44 AM,13_0640_02,3,0,
13_0640_13171_03,13_0640,13171,Des Plaines,10:44 AM,13_0640_03,6,3,
13_0640_13171_04,13_0640,13171,Des Plaines,10:44 AM,13_0640_04,5,2,
13_0642_13171_01,13_0642,13171,Des Plaines,11:44 AM,13_0642_01,4,1,
13_0642_13171_02,13_0642,13171,Des Plaines,11:44 AM,13_0642_02,4,1,
13_0642_13171_03,13_0642,13171,Des Plaines,11:44 AM,13_0642_03,5,1,
13_0642_13171_04,13_0642,13171,Des Plaines,11:44 AM,13_0642_04,5,0,
13_0644_13171_01,13_0644,13171,Des Plaines,12:54 PM,13_0644_01,2,1,
13_0644_13171_02,13_0644,13171,Des Plaines,12:54 PM,13_0644_02,1,1,
13_0644_13171_03,13_0644,13171,Des Plaines,12:54 PM,13_0644_03,4,0,
13_0644_13171_04,13_0644,13171,Des Plaines,12:54 PM,13_0644_04,0,0,
13_0645_13171_01,13_0645,13171,Des Plaines,06:02 PM,13_0645_01,0,19,
13_0645_13171_02,13_0645,13171,Des Plaines,06:02 PM,13_0645_02,0,14,
13_0645_13171_03,13_0645,13171,Des Plaines,06:02 PM,13_0645_03,2,14,
13_0645_13171_04,13_0645,13171,Des Plaines,06:02 PM,13_0645_04,0,10,
13_0645_13171_05,13_0645,13171,Des Plaines,06:02 PM,13_0645_05,0,9,
13_0645_13171_06,13_0645,13171,Des Plaines,06:02 PM,13_0645_06,0,15,
13_0646_13171_01,13_0646,13171,Des Plaines,02:44 PM,13_0646_01,3,1,
13_0646_13171_02,13_0646,13171,Des Plaines,02:44 PM,13_0646_02,0,2,
13_0648_13171_01,13_0648,13171,Des Plaines,03:44 PM,13_0648_01,8,0,
13_0648_13171_02,13_0648,13171,Des Plaines,03:44 PM,13_0648_02,5,5,
13_0648_13171_03,13_0648,13171,Des Plaines,03:44 PM,13_0648_03,2,2,
13_0648_13171_04,13_0648,13171,Des Plaines,03:44 PM,13_0648_04,0,1,
13_0649_13171_01,13_0649,13171,Des Plaines,06:26 PM,13_0649_01,0,24,
13_0649_13171_02,13_0649,13171,Des Plaines,06:26 PM,13_0649_02,0,15,
13_0649_13171_03,13_0649,13171,Des Plaines,06:26 PM,13_0649_03,1,21,
13_0649_13171_04,13_0649,13171,Des Plaines,06:26 PM,13_0649_04,0,16,
13_0649_13171_05,13_0649,13171,Des Plaines,06:26 PM,13_0649_05,2,14,
13_0649_13171_06,13_0649,13171,Des Plaines,06:26 PM,13_0649_06,3,18,
13_0650_13171_01,13_0650,13171,Des Plaines,04:20 PM,13_0650_01,19,0,
13_0650_13171_02,13_0650,13171,Des Plaines,04:20 PM,13_0650_02,17,0,
13_0652_13171_01,13_0652,13171,Des Plaines,04:59 PM,13_0652_01,6,1,
13_0652_13171_02,13_0652,13171,Des Plaines,04:59 PM,13_0652_02,6,0,
13_0652_13171_03,13_0652,13171,Des Plaines,04:59 PM,13_0652_03,9,0,
13_0652_13171_04,13_0652,13171,Des Plaines,04:59 PM,13_0652_04,5,0,
13_0652_13171_05,13_0652,13171,Des Plaines,04:59 PM,13_0652_05,3,0,
13_0654_13171_01,13_0654,13171,Des Plaines,05:44 PM,13_0654_01,2,1,
13_0654_13171_02,13_0654,13171,Des Plaines,05:44 PM,13_0654_02,7,1,
13_0654_13171_03,13_0654,13171,Des Plaines,05:44 PM,13_0654_03,8,2,
13_0654_13171_04,13_0654,13171,Des Plaines,05:44 PM,13_0654_04,3,0,
13_0654_13171_05,13_0654,13171,Des Plaines,05:44 PM,13_0654_05,5,0,
13_0655_13171_01,13_0655,13171,Des Plaines,07:05 PM,13_0655_01,0,17,
13_0655_13171_02,13_0655,13171,Des Plaines,07:05 PM,13_0655_02,1,8,
13_0655_13171_03,13_0655,13171,Des Plaines,07:05 PM,13_0655_03,3,4,
13_0655_13171_04,13_0655,13171,Des Plaines,07:05 PM,13_0655_04,0,8,
13_0655_13171_05,13_0655,13171,Des Plaines,07:05 PM,13_0655_05,0,9,
13_0655_13171_06,13_0655,13171,Des Plaines,07:05 PM,13_0655_06,0,15,
13_0656_13171_01,13_0656,13171,Des Plaines,06:24 PM,13_0656_01,10,0,
13_0656_13171_02,13_0656,13171,Des Plaines,06:24 PM,13_0656_02,6,0,
13_0656_13171_03,13_0656,13171,Des Plaines,06:24 PM,13_0656_03,3,0,
13_0657_13171_01,13_0657,13171,Des Plaines,08:04 PM,13_0657_01,0,12,
13_0657_13171_02,13_0657,13171,Des Plaines,08:04 PM,13_0657_02,0,11,
13_0657_13171_03,13_0657,13171,Des Plaines,08:04 PM,13_0657_03,0,5,
13_0657_13171_04,13_0657,13171,Des Plaines,08:04 PM,13_0657_04,2,4,
13_0657_13171_05,13_0657,13171,Des Plaines,08:04 PM,13_0657_05,1,9,
10_1200_08000_04,10_1200,08000,Union Station,05:32 AM,10_1200_04,0,70,
10_1201_08000_01,10_1201,08000,Union Station,05:55 AM,10_1201_01,8,0,
10_1201_08000_02,10_1201,08000,Union Station,05:55 AM,10_1201_02,5,0,
10_1201_08000_03,10_1201,08000,Union Station,05:55 AM,10_1201_03,4,0,
10_1201_10018_01,10_1201,10018,Halsted Street,06:00 AM,10_1201_01,1,0,
10_1201_10018_02,10_1201,10018,Halsted Street,06:00 AM,10_1201_02,2,0,
10_1201_10018_03,10_1201,10018,Halsted Street,06:00 AM,10_1201_03,1,0,
10_1201_10038_01,10_1201,10038,Western Avenue,06:04 AM,10_1201_01,0,0,
10_1201_10038_02,10_1201,10038,Western Avenue,06:04 AM,10_1201_02,0,0,
10_1201_10038_03,10_1201,10038,Western Avenue,06:04 AM,10_1201_03,2,0,
10_1201_10070_01,10_1201,10070,Cicero,06:08 AM,10_1201_01,3,0,
10_1201_10070_02,10_1201,10070,Cicero,06:08 AM,10_1201_02,4,0,
10_1201_10070_03,10_1201,10070,Cicero,06:08 AM,10_1201_03,3,0,
10_1201_10096_01,10_1201,10096,Berwyn,06:13 AM,10_1201_01,2,0,
10_1201_10096_02,10_1201,10096,Berwyn,06:13 AM,10_1201_02,3,1,
10_1201_10096_03,10_1201,10096,Berwyn,06:13 AM,10_1201_03,1,0,
10_1201_10101_01,10_1201,10101,Harlem Avenue,06:15 AM,10_1201_01,0,0,
10_1201_10101_02,10_1201,10101,Harlem Avenue,06:15 AM,10_1201_02,2,0,
10_1201_10101_03,10_1201,10101,Harlem Avenue,06:15 AM,10_1201_03,2,0,
10_1201_10111_01,10_1201,10111,Riverside,06:17 AM,10_1201_01,0,0,
10_1201_10111_02,10_1201,10111,Riverside,06:17 AM,10_1201_02,0,0,
10_1201_10111_03,10_1201,10111,Riverside,06:17 AM,10_1201_03,0,0,
10_1201_10123_01,10_1201,10123,Brookfield,06:20 AM,10_1201_01,0,1,
10_1201_10123_02,10_1201,10123,Brookfield,06:20 AM,10_1201_02,3,0,
10_1201_10123_03,10_1201,10123,Brookfield,06:20 AM,10_1201_03,2,1,
13_0658_13171_01,13_0658,13171,Des Plaines,06:44 PM,13_0658_01,0,2,
13_0658_13171_02,13_0658,13171,Des Plaines,06:44 PM,13_0658_02,0,2,
13_0658_13171_03,13_0658,13171,Des Plaines,06:44 PM,13_0658_03,4,2,
13_0658_13171_04,13_0658,13171,Des Plaines,06:44 PM,13_0658_04,4,0,
13_0659_13171_01,13_0659,13171,Des Plaines,09:04 PM,13_0659_01,2,10,
13_0659_13171_02,13_0659,13171,Des Plaines,09:04 PM,13_0659_02,0,3,
13_0659_13171_03,13_0659,13171,Des Plaines,09:04 PM,13_0659_03,0,2,
13_0659_13171_04,13_0659,13171,Des Plaines,09:04 PM,13_0659_04,0,1,
13_0659_13171_05,13_0659,13171,Des Plaines,09:04 PM,13_0659_05,0,3,
13_0660_13171_01,13_0660,13171,Des Plaines,08:44 PM,13_0660_01,6,1,
13_0660_13171_02,13_0660,13171,Des Plaines,08:44 PM,13_0660_02,0,0,
13_0660_13171_03,13_0660,13171,Des Plaines,08:44 PM,13_0660_03,0,1,
13_0661_13171_01,13_0661,13171,Des Plaines,10:04 PM,13_0661_01,0,3,
13_0661_13171_02,13_0661,13171,Des Plaines,10:04 PM,13_0661_02,0,1,
13_0661_13171_03,13_0661,13171,Des Plaines,10:04 PM,13_0661_03,0,8,
13_0662_13171_01,13_0662,13171,Des Plaines,09:44 PM,13_0662_01,1,3,
13_0662_13171_02,13_0662,13171,Des Plaines,09:44 PM,13_0662_02,3,3,
13_0662_13171_03,13_0662,13171,Des Plaines,09:44 PM,13_0662_03,0,0,
13_0663_13171_01,13_0663,13171,Des Plaines,11:04 PM,13_0663_01,0,3,
13_0663_13171_02,13_0663,13171,Des Plaines,11:04 PM,13_0663_02,0,4,
